epoch,out_0,out_1,step,train_loss
15,0.0,0.0,76,1.0
15,0.0,0.7615940570831299,77,1.533649206161499
15,0.0,0.0,78,9.0
15,0.0,0.7615940570831299,79,10.487272262573242
16,0.0,,80,0.0
16,0.0,0.0,81,1.0
16,0.0,0.7615940570831299,82,1.533649206161499
16,0.0,0.0,83,9.0
16,0.0,0.7615940570831299,84,10.487272262573242
17,0.0,,85,0.0
17,0.0,0.0,86,1.0
17,0.0,0.7615940570831299,87,1.533649206161499
17,0.0,0.0,88,9.0
17,0.0,0.7615940570831299,89,10.487272262573242
18,0.0,,90,0.0
18,0.0,0.0,91,1.0
18,0.0,0.7615940570831299,92,1.533649206161499
18,0.0,0.0,93,9.0
18,0.0,0.7615940570831299,94,10.487272262573242
19,0.0,,95,0.0
19,0.0,0.0,96,1.0
19,0.0,0.7615940570831299,97,1.533649206161499
19,0.0,0.0,98,9.0
19,0.0,0.7615940570831299,99,10.487272262573242
20,0.0,,100,0.0
20,0.0,0.0,101,1.0
20,0.0,0.7615940570831299,102,1.533649206161499
20,0.0,0.0,103,9.0
20,0.0,0.7615940570831299,104,10.487272262573242
21,0.0,,105,0.0
21,0.0,0.0,106,1.0
21,0.0,0.7615940570831299,107,1.533649206161499
21,0.0,0.0,108,9.0
21,0.0,0.7615940570831299,109,10.487272262573242
22,0.0,,110,0.0
22,0.0,0.0,111,1.0
22,0.0,0.7615940570831299,112,1.533649206161499
22,0.0,0.0,113,9.0
22,0.0,0.7615940570831299,114,10.487272262573242
23,0.0,,115,0.0
23,0.0,0.0,116,1.0
23,0.0,0.7615940570831299,117,1.533649206161499
23,0.0,0.0,118,9.0
23,0.0,0.7615940570831299,119,10.487272262573242
24,0.0,,120,0.0
24,0.0,0.0,121,1.0
24,0.0,0.7615940570831299,122,1.533649206161499
24,0.0,0.0,123,9.0
24,0.0,0.7615940570831299,124,10.487272262573242
25,0.0,,125,0.0
25,0.0,0.0,126,1.0
25,0.0,0.7615940570831299,127,1.533649206161499
25,0.0,0.0,128,9.0
25,0.0,0.7615940570831299,129,10.487272262573242
26,0.0,,130,0.0
26,0.0,0.0,131,1.0
26,0.0,0.7615940570831299,132,1.533649206161499
26,0.0,0.0,133,9.0
26,0.0,0.7615940570831299,134,10.487272262573242
27,0.0,,135,0.0
27,0.0,0.0,136,1.0
27,0.0,0.7615940570831299,137,1.533649206161499
27,0.0,0.0,138,9.0
27,0.0,0.7615940570831299,139,10.487272262573242
28,0.0,,140,0.0
28,0.0,0.0,141,1.0
28,0.0,0.7615940570831299,142,1.533649206161499
28,0.0,0.0,143,9.0
28,0.0,0.7615940570831299,144,10.487272262573242
29,0.0,,145,0.0
29,0.0,0.0,146,1.0
29,0.0,0.7615940570831299,147,1.533649206161499
29,0.0,0.0,148,9.0
29,0.0,0.7615940570831299,149,10.487272262573242
30,0.0,,150,0.0
30,0.0,0.0,151,1.0
30,0.0,0.7615940570831299,152,1.533649206161499
30,0.0,0.0,153,9.0
30,0.0,0.7615940570831299,154,10.487272262573242
31,0.0,,155,0.0
31,0.0,0.0,156,1.0
31,0.0,0.7615940570831299,157,1.533649206161499
31,0.0,0.0,158,9.0
31,0.0,0.7615940570831299,159,10.487272262573242
32,0.0,,160,0.0
32,0.0,0.0,161,1.0
32,0.0,0.7615940570831299,162,1.533649206161499
32,0.0,0.0,163,9.0
32,0.0,0.7615940570831299,164,10.487272262573242
33,0.0,,165,0.0
33,0.0,0.0,166,1.0
33,0.0,0.7615940570831299,167,1.533649206161499
33,0.0,0.0,168,9.0
33,0.0,0.7615940570831299,169,10.487272262573242
34,0.0,,170,0.0
34,0.0,0.0,171,1.0
34,0.0,0.7615940570831299,172,1.533649206161499
34,0.0,0.0,173,9.0
34,0.0,0.7615940570831299,174,10.487272262573242
35,0.0,,175,0.0
35,0.0,0.0,176,1.0
35,0.0,0.7615940570831299,177,1.533649206161499
35,0.0,0.0,178,9.0
35,0.0,0.7615940570831299,179,10.487272262573242
36,0.0,,180,0.0
36,0.0,0.0,181,1.0
36,0.0,0.7615940570831299,182,1.533649206161499
36,0.0,0.0,183,9.0
36,0.0,0.7615940570831299,184,10.487272262573242
37,0.0,,185,0.0
37,0.0,0.0,186,1.0
37,0.0,0.7615940570831299,187,1.533649206161499
37,0.0,0.0,188,9.0
37,0.0,0.7615940570831299,189,10.487272262573242
38,0.0,,190,0.0
38,0.0,0.0,191,1.0
38,0.0,0.7615940570831299,192,1.533649206161499
38,0.0,0.0,193,9.0
38,0.0,0.7615940570831299,194,10.487272262573242
39,0.0,,195,0.0
39,0.0,0.0,196,1.0
39,0.0,0.7615940570831299,197,1.533649206161499
39,0.0,0.0,198,9.0
39,0.0,0.7615940570831299,199,10.487272262573242
40,0.0,,200,0.0
40,0.0,0.0,201,1.0
40,0.0,0.7615940570831299,202,1.533649206161499
40,0.0,0.0,203,9.0
40,0.0,0.7615940570831299,204,10.487272262573242
41,0.0,,205,0.0
41,0.0,0.0,206,1.0
41,0.0,0.7615940570831299,207,1.533649206161499
41,0.0,0.0,208,9.0
41,0.0,0.7615940570831299,209,10.487272262573242
42,0.0,,210,0.0
42,0.0,0.0,211,1.0
42,0.0,0.7615940570831299,212,1.533649206161499
42,0.0,0.0,213,9.0
42,0.0,0.7615940570831299,214,10.487272262573242
43,0.0,,215,0.0
43,0.0,0.0,216,1.0
43,0.0,0.7615940570831299,217,1.533649206161499
43,0.0,0.0,218,9.0
43,0.0,0.7615940570831299,219,10.487272262573242
44,0.0,,220,0.0
44,0.0,0.0,221,1.0
44,0.0,0.7615940570831299,222,1.533649206161499
44,0.0,0.0,223,9.0
44,0.0,0.7615940570831299,224,10.487272262573242
45,0.0,,225,0.0
45,0.0,0.0,226,1.0
45,0.0,0.7615940570831299,227,1.533649206161499
45,0.0,0.0,228,9.0
45,0.0,0.7615940570831299,229,10.487272262573242
46,0.0,,230,0.0
46,0.0,0.0,231,1.0
46,0.0,0.7615940570831299,232,1.533649206161499
46,0.0,0.0,233,9.0
46,0.0,0.7615940570831299,234,10.487272262573242
47,0.0,,235,0.0
47,0.0,0.0,236,1.0
47,0.0,0.7615940570831299,237,1.533649206161499
47,0.0,0.0,238,9.0
47,0.0,0.7615940570831299,239,10.487272262573242
48,0.0,,240,0.0
48,0.0,0.0,241,1.0
48,0.0,0.7615940570831299,242,1.533649206161499
48,0.0,0.0,243,9.0
48,0.0,0.7615940570831299,244,10.487272262573242
49,0.0,,245,0.0
49,0.0,0.0,246,1.0
49,0.0,0.7615940570831299,247,1.533649206161499
49,0.0,0.0,248,9.0
49,0.0,0.7615940570831299,249,10.487272262573242
50,0.0,,250,0.0
50,0.0,0.0,251,1.0
50,0.0,0.7615940570831299,252,1.533649206161499
50,0.0,0.0,253,9.0
50,0.0,0.7615940570831299,254,10.487272262573242
51,0.0,,255,0.0
51,0.0,0.0,256,1.0
51,0.0,0.7615940570831299,257,1.533649206161499
51,0.0,0.0,258,9.0
51,0.0,0.7615940570831299,259,10.487272262573242
52,0.0,,260,0.0
52,0.0,0.0,261,1.0
52,0.0,0.7615940570831299,262,1.533649206161499
52,0.0,0.0,263,9.0
52,0.0,0.7615940570831299,264,10.487272262573242
53,0.0,,265,0.0
53,0.0,0.0,266,1.0
53,0.0,0.7615940570831299,267,1.533649206161499
53,0.0,0.0,268,9.0
53,0.0,0.7615940570831299,269,10.487272262573242
54,0.0,,270,0.0
54,0.0,0.0,271,1.0
54,0.0,0.7615940570831299,272,1.533649206161499
54,0.0,0.0,273,9.0
54,0.0,0.7615940570831299,274,10.487272262573242
55,0.0,,275,0.0
55,0.0,0.0,276,1.0
55,0.0,0.7615940570831299,277,1.533649206161499
55,0.0,0.0,278,9.0
55,0.0,0.7615940570831299,279,10.487272262573242
56,0.0,,280,0.0
56,0.0,0.0,281,1.0
56,0.0,0.7615940570831299,282,1.533649206161499
56,0.0,0.0,283,9.0
56,0.0,0.7615940570831299,284,10.487272262573242
57,0.0,,285,0.0
57,0.0,0.0,286,1.0
57,0.0,0.7615940570831299,287,1.533649206161499
57,0.0,0.0,288,9.0
57,0.0,0.7615940570831299,289,10.487272262573242
58,0.0,,290,0.0
58,0.0,0.0,291,1.0
58,0.0,0.7615940570831299,292,1.533649206161499
58,0.0,0.0,293,9.0
58,0.0,0.7615940570831299,294,10.487272262573242
59,0.0,,295,0.0
59,0.0,0.0,296,1.0
59,0.0,0.7615940570831299,297,1.533649206161499
59,0.0,0.0,298,9.0
59,0.0,0.7615940570831299,299,10.487272262573242
60,0.0,,300,0.0
60,0.0,0.0,301,1.0
60,0.0,0.7615940570831299,302,1.533649206161499
60,0.0,0.0,303,9.0
60,0.0,0.7615940570831299,304,10.487272262573242
61,0.0,,305,0.0
61,0.0,0.0,306,1.0
61,0.0,0.7615940570831299,307,1.533649206161499
61,0.0,0.0,308,9.0
61,0.0,0.7615940570831299,309,10.487272262573242
62,0.0,,310,0.0
62,0.0,0.0,311,1.0
62,0.0,0.7615940570831299,312,1.533649206161499
62,0.0,0.0,313,9.0
62,0.0,0.7615940570831299,314,10.487272262573242
63,0.0,,315,0.0
63,0.0,0.0,316,1.0
63,0.0,0.7615940570831299,317,1.533649206161499
63,0.0,0.0,318,9.0
63,0.0,0.7615940570831299,319,10.487272262573242
64,0.0,,320,0.0
64,0.0,0.0,321,1.0
64,0.0,0.7615940570831299,322,1.533649206161499
64,0.0,0.0,323,9.0
64,0.0,0.7615940570831299,324,10.487272262573242
65,0.0,,325,0.0
65,0.0,0.0,326,1.0
65,0.0,0.7615940570831299,327,1.533649206161499
65,0.0,0.0,328,9.0
65,0.0,0.7615940570831299,329,10.487272262573242
66,0.0,,330,0.0
66,0.0,0.0,331,1.0
66,0.0,0.7615940570831299,332,1.533649206161499
66,0.0,0.0,333,9.0
66,0.0,0.7615940570831299,334,10.487272262573242
67,0.0,,335,0.0
67,0.0,0.0,336,1.0
67,0.0,0.7615940570831299,337,1.533649206161499
67,0.0,0.0,338,9.0
67,0.0,0.7615940570831299,339,10.487272262573242
68,0.0,,340,0.0
68,0.0,0.0,341,1.0
68,0.0,0.7615940570831299,342,1.533649206161499
68,0.0,0.0,343,9.0
68,0.0,0.7615940570831299,344,10.487272262573242
69,0.0,,345,0.0
69,0.0,0.0,346,1.0
69,0.0,0.7615940570831299,347,1.533649206161499
69,0.0,0.0,348,9.0
69,0.0,0.7615940570831299,349,10.487272262573242
70,0.0,,350,0.0
70,0.0,0.0,351,1.0
70,0.0,0.7615940570831299,352,1.533649206161499
70,0.0,0.0,353,9.0
70,0.0,0.7615940570831299,354,10.487272262573242
71,0.0,,355,0.0
71,0.0,0.0,356,1.0
71,0.0,0.7615940570831299,357,1.533649206161499
71,0.0,0.0,358,9.0
71,0.0,0.7615940570831299,359,10.487272262573242
72,0.0,,360,0.0
72,0.0,0.0,361,1.0
72,0.0,0.7615940570831299,362,1.533649206161499
72,0.0,0.0,363,9.0
72,0.0,0.7615940570831299,364,10.487272262573242
73,0.0,,365,0.0
73,0.0,0.0,366,1.0
73,0.0,0.7615940570831299,367,1.533649206161499
73,0.0,0.0,368,9.0
73,0.0,0.7615940570831299,369,10.487272262573242
74,0.0,,370,0.0
74,0.0,0.0,371,1.0
74,0.0,0.7615940570831299,372,1.533649206161499
74,0.0,0.0,373,9.0
74,0.0,0.7615940570831299,374,10.487272262573242
75,0.0,,375,0.0
75,0.0,0.0,376,1.0
75,0.0,0.7615940570831299,377,1.533649206161499
75,0.0,0.0,378,9.0
75,0.0,0.7615940570831299,379,10.487272262573242
76,0.0,,380,0.0
76,0.0,0.0,381,1.0
76,0.0,0.7615940570831299,382,1.533649206161499
76,0.0,0.0,383,9.0
76,0.0,0.7615940570831299,384,10.487272262573242
77,0.0,,385,0.0
77,0.0,0.0,386,1.0
77,0.0,0.7615940570831299,387,1.533649206161499
77,0.0,0.0,388,9.0
77,0.0,0.7615940570831299,389,10.487272262573242
78,0.0,,390,0.0
78,0.0,0.0,391,1.0
78,0.0,0.7615940570831299,392,1.533649206161499
78,0.0,0.0,393,9.0
78,0.0,0.7615940570831299,394,10.487272262573242
79,0.0,,395,0.0
79,0.0,0.0,396,1.0
79,0.0,0.7615940570831299,397,1.533649206161499
79,0.0,0.0,398,9.0
79,0.0,0.7615940570831299,399,10.487272262573242
80,0.0,,400,0.0
80,0.0,0.0,401,1.0
80,0.0,0.7615940570831299,402,1.533649206161499
80,0.0,0.0,403,9.0
80,0.0,0.7615940570831299,404,10.487272262573242
81,0.0,,405,0.0
81,0.0,0.0,406,1.0
81,0.0,0.7615940570831299,407,1.533649206161499
81,0.0,0.0,408,9.0
81,0.0,0.7615940570831299,409,10.487272262573242
82,0.0,,410,0.0
82,0.0,0.0,411,1.0
82,0.0,0.7615940570831299,412,1.533649206161499
82,0.0,0.0,413,9.0
82,0.0,0.7615940570831299,414,10.487272262573242
83,0.0,,415,0.0
83,0.0,0.0,416,1.0
83,0.0,0.7615940570831299,417,1.533649206161499
83,0.0,0.0,418,9.0
83,0.0,0.7615940570831299,419,10.487272262573242
84,0.0,,420,0.0
84,0.0,0.0,421,1.0
84,0.0,0.7615940570831299,422,1.533649206161499
84,0.0,0.0,423,9.0
84,0.0,0.7615940570831299,424,10.487272262573242
85,0.0,,425,0.0
85,0.0,0.0,426,1.0
85,0.0,0.7615940570831299,427,1.533649206161499
85,0.0,0.0,428,9.0
85,0.0,0.7615940570831299,429,10.487272262573242
86,0.0,,430,0.0
86,0.0,0.0,431,1.0
86,0.0,0.7615940570831299,432,1.533649206161499
86,0.0,0.0,433,9.0
86,0.0,0.7615940570831299,434,10.487272262573242
87,0.0,,435,0.0
87,0.0,0.0,436,1.0
87,0.0,0.7615940570831299,437,1.533649206161499
87,0.0,0.0,438,9.0
87,0.0,0.7615940570831299,439,10.487272262573242
88,0.0,,440,0.0
88,0.0,0.0,441,1.0
88,0.0,0.7615940570831299,442,1.533649206161499
88,0.0,0.0,443,9.0
88,0.0,0.7615940570831299,444,10.487272262573242
89,0.0,,445,0.0
89,0.0,0.0,446,1.0
89,0.0,0.7615940570831299,447,1.533649206161499
89,0.0,0.0,448,9.0
89,0.0,0.7615940570831299,449,10.487272262573242
90,0.0,,450,0.0
90,0.0,0.0,451,1.0
90,0.0,0.7615940570831299,452,1.533649206161499
90,0.0,0.0,453,9.0
90,0.0,0.7615940570831299,454,10.487272262573242
91,0.0,,455,0.0
91,0.0,0.0,456,1.0
91,0.0,0.7615940570831299,457,1.533649206161499
91,0.0,0.0,458,9.0
91,0.0,0.7615940570831299,459,10.487272262573242
92,0.0,,460,0.0
92,0.0,0.0,461,1.0
92,0.0,0.7615940570831299,462,1.533649206161499
92,0.0,0.0,463,9.0
92,0.0,0.7615940570831299,464,10.487272262573242
93,0.0,,465,0.0
93,0.0,0.0,466,1.0
93,0.0,0.7615940570831299,467,1.533649206161499
93,0.0,0.0,468,9.0
93,0.0,0.7615940570831299,469,10.487272262573242
94,0.0,,470,0.0
94,0.0,0.0,471,1.0
94,0.0,0.7615940570831299,472,1.533649206161499
94,0.0,0.0,473,9.0
94,0.0,0.7615940570831299,474,10.487272262573242
95,0.0,,475,0.0
95,0.0,0.0,476,1.0
95,0.0,0.7615940570831299,477,1.533649206161499
95,0.0,0.0,478,9.0
95,0.0,0.7615940570831299,479,10.487272262573242
96,0.0,,480,0.0
96,0.0,0.0,481,1.0
96,0.0,0.7615940570831299,482,1.533649206161499
96,0.0,0.0,483,9.0
96,0.0,0.7615940570831299,484,10.487272262573242
97,0.0,,485,0.0
97,0.0,0.0,486,1.0
97,0.0,0.7615940570831299,487,1.533649206161499
97,0.0,0.0,488,9.0
97,0.0,0.7615940570831299,489,10.487272262573242
98,0.0,,490,0.0
98,0.0,0.0,491,1.0
98,0.0,0.7615940570831299,492,1.533649206161499
98,0.0,0.0,493,9.0
98,0.0,0.7615940570831299,494,10.487272262573242
99,0.0,,495,0.0
99,0.0,0.0,496,1.0
99,0.0,0.7615940570831299,497,1.533649206161499
99,0.0,0.0,498,9.0
99,0.0,0.7615940570831299,499,10.487272262573242
100,0.0,,500,0.0
100,0.0,0.0,501,1.0
100,0.0,0.7615940570831299,502,1.533649206161499
100,0.0,0.0,503,9.0
100,0.0,0.7615940570831299,504,10.487272262573242
101,0.0,,505,0.0
101,0.0,0.0,506,1.0
101,0.0,0.7615940570831299,507,1.533649206161499
101,0.0,0.0,508,9.0
101,0.0,0.7615940570831299,509,10.487272262573242
102,0.0,,510,0.0
102,0.0,0.0,511,1.0
102,0.0,0.7615940570831299,512,1.533649206161499
102,0.0,0.0,513,9.0
102,0.0,0.7615940570831299,514,10.487272262573242
103,0.0,,515,0.0
103,0.0,0.0,516,1.0
103,0.0,0.7615940570831299,517,1.533649206161499
103,0.0,0.0,518,9.0
103,0.0,0.7615940570831299,519,10.487272262573242
104,0.0,,520,0.0
104,0.0,0.0,521,1.0
104,0.0,0.7615940570831299,522,1.533649206161499
104,0.0,0.0,523,9.0
104,0.0,0.7615940570831299,524,10.487272262573242
105,0.0,,525,0.0
105,0.0,0.0,526,1.0
105,0.0,0.7615940570831299,527,1.533649206161499
105,0.0,0.0,528,9.0
105,0.0,0.7615940570831299,529,10.487272262573242
106,0.0,,530,0.0
106,0.0,0.0,531,1.0
106,0.0,0.7615940570831299,532,1.533649206161499
106,0.0,0.0,533,9.0
106,0.0,0.7615940570831299,534,10.487272262573242
107,0.0,,535,0.0
107,0.0,0.0,536,1.0
107,0.0,0.7615940570831299,537,1.533649206161499
107,0.0,0.0,538,9.0
107,0.0,0.7615940570831299,539,10.487272262573242
108,0.0,,540,0.0
108,0.0,0.0,541,1.0
108,0.0,0.7615940570831299,542,1.533649206161499
108,0.0,0.0,543,9.0
108,0.0,0.7615940570831299,544,10.487272262573242
109,0.0,,545,0.0
109,0.0,0.0,546,1.0
109,0.0,0.7615940570831299,547,1.533649206161499
109,0.0,0.0,548,9.0
109,0.0,0.7615940570831299,549,10.487272262573242
110,0.0,,550,0.0
110,0.0,0.0,551,1.0
110,0.0,0.7615940570831299,552,1.533649206161499
110,0.0,0.0,553,9.0
110,0.0,0.7615940570831299,554,10.487272262573242
111,0.0,,555,0.0
111,0.0,0.0,556,1.0
111,0.0,0.7615940570831299,557,1.533649206161499
111,0.0,0.0,558,9.0
111,0.0,0.7615940570831299,559,10.487272262573242
112,0.0,,560,0.0
112,0.0,0.0,561,1.0
112,0.0,0.7615940570831299,562,1.533649206161499
112,0.0,0.0,563,9.0
112,0.0,0.7615940570831299,564,10.487272262573242
113,0.0,,565,0.0
113,0.0,0.0,566,1.0
113,0.0,0.7615940570831299,567,1.533649206161499
113,0.0,0.0,568,9.0
113,0.0,0.7615940570831299,569,10.487272262573242
114,0.0,,570,0.0
114,0.0,0.0,571,1.0
114,0.0,0.7615940570831299,572,1.533649206161499
114,0.0,0.0,573,9.0
114,0.0,0.7615940570831299,574,10.487272262573242
115,0.0,,575,0.0
115,0.0,0.0,576,1.0
115,0.0,0.7615940570831299,577,1.533649206161499
115,0.0,0.0,578,9.0
115,0.0,0.7615940570831299,579,10.487272262573242
116,0.0,,580,0.0
116,0.0,0.0,581,1.0
116,0.0,0.7615940570831299,582,1.533649206161499
116,0.0,0.0,583,9.0
116,0.0,0.7615940570831299,584,10.487272262573242
117,0.0,,585,0.0
117,0.0,0.0,586,1.0
117,0.0,0.7615940570831299,587,1.533649206161499
117,0.0,0.0,588,9.0
117,0.0,0.7615940570831299,589,10.487272262573242
118,0.0,,590,0.0
118,0.0,0.0,591,1.0
118,0.0,0.7615940570831299,592,1.533649206161499
118,0.0,0.0,593,9.0
118,0.0,0.7615940570831299,594,10.487272262573242
119,0.0,,595,0.0
119,0.0,0.0,596,1.0
119,0.0,0.7615940570831299,597,1.533649206161499
119,0.0,0.0,598,9.0
119,0.0,0.7615940570831299,599,10.487272262573242
120,0.0,,600,0.0
120,0.0,0.0,601,1.0
120,0.0,0.7615940570831299,602,1.533649206161499
120,0.0,0.0,603,9.0
120,0.0,0.7615940570831299,604,10.487272262573242
121,0.0,,605,0.0
121,0.0,0.0,606,1.0
121,0.0,0.7615940570831299,607,1.533649206161499
121,0.0,0.0,608,9.0
121,0.0,0.7615940570831299,609,10.487272262573242
122,0.0,,610,0.0
122,0.0,0.0,611,1.0
122,0.0,0.7615940570831299,612,1.533649206161499
122,0.0,0.0,613,9.0
122,0.0,0.7615940570831299,614,10.487272262573242
123,0.0,,615,0.0
123,0.0,0.0,616,1.0
123,0.0,0.7615940570831299,617,1.533649206161499
123,0.0,0.0,618,9.0
123,0.0,0.7615940570831299,619,10.487272262573242
124,0.0,,620,0.0
124,0.0,0.0,621,1.0
124,0.0,0.7615940570831299,622,1.533649206161499
124,0.0,0.0,623,9.0
124,0.0,0.7615940570831299,624,10.487272262573242
125,0.0,,625,0.0
125,0.0,0.0,626,1.0
125,0.0,0.7615940570831299,627,1.533649206161499
125,0.0,0.0,628,9.0
125,0.0,0.7615940570831299,629,10.487272262573242
126,0.0,,630,0.0
126,0.0,0.0,631,1.0
126,0.0,0.7615940570831299,632,1.533649206161499
126,0.0,0.0,633,9.0
126,0.0,0.7615940570831299,634,10.487272262573242
127,0.0,,635,0.0
127,0.0,0.0,636,1.0
127,0.0,0.7615940570831299,637,1.533649206161499
127,0.0,0.0,638,9.0
127,0.0,0.7615940570831299,639,10.487272262573242
128,0.0,,640,0.0
128,0.0,0.0,641,1.0
128,0.0,0.7615940570831299,642,1.533649206161499
128,0.0,0.0,643,9.0
128,0.0,0.7615940570831299,644,10.487272262573242
129,0.0,,645,0.0
129,0.0,0.0,646,1.0
129,0.0,0.7615940570831299,647,1.533649206161499
129,0.0,0.0,648,9.0
129,0.0,0.7615940570831299,649,10.487272262573242
130,0.0,,650,0.0
130,0.0,0.0,651,1.0
130,0.0,0.7615940570831299,652,1.533649206161499
130,0.0,0.0,653,9.0
130,0.0,0.7615940570831299,654,10.487272262573242
131,0.0,,655,0.0
131,0.0,0.0,656,1.0
131,0.0,0.7615940570831299,657,1.533649206161499
131,0.0,0.0,658,9.0
131,0.0,0.7615940570831299,659,10.487272262573242
132,0.0,,660,0.0
132,0.0,0.0,661,1.0
132,0.0,0.7615940570831299,662,1.533649206161499
132,0.0,0.0,663,9.0
132,0.0,0.7615940570831299,664,10.487272262573242
133,0.0,,665,0.0
133,0.0,0.0,666,1.0
133,0.0,0.7615940570831299,667,1.533649206161499
133,0.0,0.0,668,9.0
133,0.0,0.7615940570831299,669,10.487272262573242
134,0.0,,670,0.0
134,0.0,0.0,671,1.0
134,0.0,0.7615940570831299,672,1.533649206161499
134,0.0,0.0,673,9.0
134,0.0,0.7615940570831299,674,10.487272262573242
135,0.0,,675,0.0
135,0.0,0.0,676,1.0
135,0.0,0.7615940570831299,677,1.533649206161499
135,0.0,0.0,678,9.0
135,0.0,0.7615940570831299,679,10.487272262573242
136,0.0,,680,0.0
136,0.0,0.0,681,1.0
136,0.0,0.7615940570831299,682,1.533649206161499
136,0.0,0.0,683,9.0
136,0.0,0.7615940570831299,684,10.487272262573242
137,0.0,,685,0.0
137,0.0,0.0,686,1.0
137,0.0,0.7615940570831299,687,1.533649206161499
137,0.0,0.0,688,9.0
137,0.0,0.7615940570831299,689,10.487272262573242
138,0.0,,690,0.0
138,0.0,0.0,691,1.0
138,0.0,0.7615940570831299,692,1.533649206161499
138,0.0,0.0,693,9.0
138,0.0,0.7615940570831299,694,10.487272262573242
139,0.0,,695,0.0
139,0.0,0.0,696,1.0
139,0.0,0.7615940570831299,697,1.533649206161499
139,0.0,0.0,698,9.0
139,0.0,0.7615940570831299,699,10.487272262573242
140,0.0,,700,0.0
140,0.0,0.0,701,1.0
140,0.0,0.7615940570831299,702,1.533649206161499
140,0.0,0.0,703,9.0
140,0.0,0.7615940570831299,704,10.487272262573242
141,0.0,,705,0.0
141,0.0,0.0,706,1.0
141,0.0,0.7615940570831299,707,1.533649206161499
141,0.0,0.0,708,9.0
141,0.0,0.7615940570831299,709,10.487272262573242
142,0.0,,710,0.0
142,0.0,0.0,711,1.0
142,0.0,0.7615940570831299,712,1.533649206161499
142,0.0,0.0,713,9.0
142,0.0,0.7615940570831299,714,10.487272262573242
143,0.0,,715,0.0
143,0.0,0.0,716,1.0
143,0.0,0.7615940570831299,717,1.533649206161499
143,0.0,0.0,718,9.0
143,0.0,0.7615940570831299,719,10.487272262573242
144,0.0,,720,0.0
144,0.0,0.0,721,1.0
144,0.0,0.7615940570831299,722,1.533649206161499
144,0.0,0.0,723,9.0
